date,region,confirmed,active,cured,deaths
2022-03-20,Jammu and Kashmir,453523,107,448666,4750
2022-03-21,Jammu and Kashmir,453550,115,448685,4750
2022-03-22,Jammu and Kashmir,453562,111,448701,4750
2022-03-23,Jammu and Kashmir,453569,99,448720,4750
2022-03-24,Jammu and Kashmir,453595,112,448733,4750
2022-03-25,Jammu and Kashmir,453626,134,448742,4750
2022-03-26,Jammu and Kashmir,453637,135,448752,4750
2022-03-27,Jammu and Kashmir,453652,138,448764,4750
2022-03-28,Jammu and Kashmir,453658,134,448774,4750
2022-03-29,Jammu and Kashmir,453677,146,448781,4750
2022-03-30,Jammu and Kashmir,453690,142,448798,4750
2022-03-31,Jammu and Kashmir,453720,146,448824,4750
2022-04-01,Jammu and Kashmir,453737,151,448836,4750
2022-04-02,Jammu and Kashmir,453768,169,448849,4750
2022-04-03,Jammu and Kashmir,453793,180,448863,4750
2022-04-04,Jammu and Kashmir,453813,167,448896,4750
2022-04-05,Jammu and Kashmir,453815,162,448903,4750
2022-04-06,Jammu and Kashmir,453827,159,448918,4750
2022-04-07,Jammu and Kashmir,453838,167,448921,4750
2022-04-08,Jammu and Kashmir,453845,148,448947,4750
2022-04-11,Jammu and Kashmir,453889,92,449047,4750
2022-04-12,Jammu and Kashmir,453889,79,449060,4750
2022-04-13,Jammu and Kashmir,453897,75,449072,4750
2022-04-14,Jammu and Kashmir,453909,77,449082,4750
2022-04-15,Jammu and Kashmir,453915,75,449090,4750
2022-04-16,Jammu and Kashmir,453920,71,449099,4750
2022-04-17,Jammu and Kashmir,453920,71,449099,4750
2022-04-18,Jammu and Kashmir,453929,71,449107,4751
2022-04-21,Jammu and Kashmir,453956,53,449152,4751
2022-04-22,Jammu and Kashmir,453966,55,449160,4751
2022-04-23,Jammu and Kashmir,453975,55,449169,4751
2022-04-24,Jammu and Kashmir,453978,50,449177,4751
2022-04-25,Jammu and Kashmir,453990,53,449186,4751
2022-04-26,Jammu and Kashmir,454004,50,449203,4751
2022-04-27,Jammu and Kashmir,454013,55,449207,4751
2022-04-28,Jammu and Kashmir,454021,58,449212,4751
2022-04-29,Jammu and Kashmir,454028,65,449212,4751
2022-04-30,Jammu and Kashmir,454032,65,449216,4751
2022-05-01,Jammu and Kashmir,454043,67,449225,4751
2022-05-02,Jammu and Kashmir,454047,66,449230,4751
2022-05-03,Jammu and Kashmir,454053,61,449241,4751
2022-05-04,Jammu and Kashmir,454072,68,449253,4751
2022-05-05,Jammu and Kashmir,454072,58,449263,4751
2022-05-06,Jammu and Kashmir,454079,60,449268,4751
2022-05-07,Jammu and Kashmir,454088,61,449276,4751
2022-05-08,Jammu and Kashmir,454099,68,449280,4751
2022-05-10,Jammu and Kashmir,454113,56,449306,4751
2022-05-11,Jammu and Kashmir,454118,58,449309,4751
2022-05-12,Jammu and Kashmir,454125,57,449317,4751
2022-05-13,Jammu and Kashmir,454126,54,449321,4751
2022-05-14,Jammu and Kashmir,454131,55,449325,4751
2022-05-16,Jammu and Kashmir,454146,55,449339,4752
2022-05-17,Jammu and Kashmir,454148,51,449345,4752
2022-05-18,Jammu and Kashmir,454153,50,449351,4752
2022-05-19,Jammu and Kashmir,454159,53,449354,4752
2022-05-20,Jammu and Kashmir,454170,54,449364,4752
2022-05-21,Jammu and Kashmir,454176,47,449377,4752
2022-05-22,Jammu and Kashmir,454191,55,449384,4752
2022-05-23,Jammu and Kashmir,454199,58,449389,4752
2022-05-24,Jammu and Kashmir,454204,58,449394,4752
2022-05-25,Jammu and Kashmir,454207,57,449398,4752
2022-05-26,Jammu and Kashmir,454212,59,449401,4752
2022-05-27,Jammu and Kashmir,454220,64,449404,4752
2022-05-28,Jammu and Kashmir,454227,63,449412,4752
2022-05-29,Jammu and Kashmir,454234,63,449419,4752
2022-05-30,Jammu and Kashmir,454242,67,449423,4752
2022-05-31,Jammu and Kashmir,454248,64,449432,4752
2022-06-01,Jammu and Kashmir,454249,54,449443,4752
2022-06-02,Jammu and Kashmir,454255,56,449447,4752
2022-06-03,Jammu and Kashmir,454262,56,449454,4752
2022-06-04,Jammu and Kashmir,454271,61,449458,4752
2022-06-05,Jammu and Kashmir,454276,58,449466,4752
2022-06-06,Jammu and Kashmir,454280,58,449470,4752
2022-06-07,Jammu and Kashmir,454283,55,449476,4752
2022-06-09,Jammu and Kashmir,454301,58,449491,4752
2022-06-10,Jammu and Kashmir,454314,68,449494,4752
2022-06-11,Jammu and Kashmir,454325,71,449502,4752
2022-06-12,Jammu and Kashmir,454337,81,449504,4752
2022-06-13,Jammu and Kashmir,454348,88,449508,4752
2022-06-14,Jammu and Kashmir,454355,90,449513,4752
2022-06-15,Jammu and Kashmir,454373,99,449522,4752
2022-06-16,Jammu and Kashmir,454398,120,449526,4752
2022-06-17,Jammu and Kashmir,454420,126,449542,4752
2022-06-18,Jammu and Kashmir,454442,124,449566,4752
2022-06-19,Jammu and Kashmir,454469,141,449576,4752
2022-06-20,Jammu and Kashmir,454501,163,449586,4752
2022-06-21,Jammu and Kashmir,454520,169,449598,4753
2022-06-22,Jammu and Kashmir,454545,185,449606,4754
2022-06-23,Jammu and Kashmir,454585,209,449621,4755
2022-06-24,Jammu and Kashmir,454623,220,449648,4755
2022-06-25,Jammu and Kashmir,454677,250,449672,4755
2022-06-26,Jammu and Kashmir,454742,294,449693,4755
2022-06-27,Jammu and Kashmir,454798,321,449721,4756
2022-06-28,Jammu and Kashmir,454865,359,449750,4756
2022-06-29,Jammu and Kashmir,454933,405,449772,4756
2022-06-30,Jammu and Kashmir,455006,447,449803,4756
2020-04-02,Jharkhand,1,1,0,0
2020-04-03,Jharkhand,2,2,0,0
2020-04-04,Jharkhand,2,2,0,0
2020-04-05,Jharkhand,2,2,0,0
2020-04-06,Jharkhand,3,3,0,0
2020-04-07,Jharkhand,4,4,0,0
2020-04-08,Jharkhand,4,4,0,0
2020-04-09,Jharkhand,4,4,0,0
2020-04-10,Jharkhand,13,12,0,1
2020-04-11,Jharkhand,14,13,0,1
2020-04-12,Jharkhand,17,16,0,1
2020-04-13,Jharkhand,19,17,0,2
2020-04-14,Jharkhand,24,22,0,2
2020-04-15,Jharkhand,27,25,0,2
2020-04-16,Jharkhand,28,26,0,2
2020-04-17,Jharkhand,28,26,0,2
2020-04-18,Jharkhand,33,31,0,2
2020-04-19,Jharkhand,34,32,0,2
2020-04-20,Jharkhand,42,40,0,2
2020-04-21,Jharkhand,46,44,0,2
2020-04-22,Jharkhand,45,42,0,3
2020-04-23,Jharkhand,49,38,8,3
2020-04-24,Jharkhand,53,42,8,3
2020-04-25,Jharkhand,57,46,8,3
2020-04-26,Jharkhand,67,51,13,3
2020-04-27,Jharkhand,82,66,13,3
2020-04-28,Jharkhand,82,66,13,3
2020-04-29,Jharkhand,103,83,17,3
2020-04-30,Jharkhand,107,85,19,3
2020-05-01,Jharkhand,109,86,20,3
2020-05-02,Jharkhand,111,88,20,3
2020-05-03,Jharkhand,115,90,22,3
2020-05-04,Jharkhand,115,90,22,3
2020-05-05,Jharkhand,115,85,27,3
2020-05-06,Jharkhand,125,89,33,3
2020-05-07,Jharkhand,127,87,37,3
2020-05-08,Jharkhand,132,88,41,3
2020-05-09,Jharkhand,132,77,52,3
2020-05-10,Jharkhand,156,75,78,3
2020-05-11,Jharkhand,157,76,78,3
2020-05-12,Jharkhand,160,79,78,3
2020-05-13,Jharkhand,172,90,79,3
2020-05-14,Jharkhand,173,91,79,3
2020-05-15,Jharkhand,197,107,87,3
2020-05-16,Jharkhand,203,113,87,3
2020-05-17,Jharkhand,217,101,113,3
2020-05-18,Jharkhand,223,107,113,3
2020-05-19,Jharkhand,223,107,113,3
2020-05-20,Jharkhand,231,101,127,3
2020-05-21,Jharkhand,231,101,127,3
2020-05-22,Jharkhand,290,158,129,3
2020-05-23,Jharkhand,308,169,136,3
2020-05-24,Jharkhand,350,205,141,4
2020-05-25,Jharkhand,370,218,148,4
2020-05-26,Jharkhand,377,225,148,4
2020-05-27,Jharkhand,426,247,175,4
2020-05-28,Jharkhand,448,259,185,4
2020-05-29,Jharkhand,469,253,212,4
2020-05-30,Jharkhand,511,290,216,5
2020-05-31,Jharkhand,563,302,256,5
2020-06-01,Jharkhand,610,349,256,5
2020-06-02,Jharkhand,659,358,296,5
2020-06-03,Jharkhand,712,387,320,5
2020-06-04,Jharkhand,752,426,321,5
2020-06-05,Jharkhand,793,433,354,6
2020-06-06,Jharkhand,881,464,410,7
2020-06-07,Jharkhand,1000,520,473,7
2020-06-08,Jharkhand,1099,602,490,7
2020-06-09,Jharkhand,1256,730,519,7
2020-06-10,Jharkhand,1411,844,559,8
2020-06-11,Jharkhand,1489,889,592,8
2020-06-12,Jharkhand,1599,961,630,8
2020-06-13,Jharkhand,1617,937,672,8
2020-06-14,Jharkhand,1711,887,816,8
2020-06-15,Jharkhand,1745,832,905,8
2020-06-16,Jharkhand,1763,850,905,8
2020-06-17,Jharkhand,1839,709,1121,9
2020-06-18,Jharkhand,1895,734,1151,10
2020-06-19,Jharkhand,1920,711,1198,11
2020-06-20,Jharkhand,1965,622,1332,11
2020-06-21,Jharkhand,1965,619,1335,11
2020-06-22,Jharkhand,2073,656,1406,11
2020-06-23,Jharkhand,2137,657,1469,11
2020-06-24,Jharkhand,2185,654,1520,11
2020-06-25,Jharkhand,2207,626,1570,11
2020-06-26,Jharkhand,2262,645,1605,12
2020-06-27,Jharkhand,2290,635,1643,12
2020-06-28,Jharkhand,2339,603,1724,12
2020-06-29,Jharkhand,2364,559,1793,12
2020-06-30,Jharkhand,2426,566,1845,15
2020-07-01,Jharkhand,2490,591,1884,15
2020-07-02,Jharkhand,2521,575,1931,15
2020-07-03,Jharkhand,2584,586,1983,15
2020-07-04,Jharkhand,2695,679,2001,15
2020-07-05,Jharkhand,2739,687,2035,17
2020-07-06,Jharkhand,2781,717,2045,19
2020-07-07,Jharkhand,2847,759,2068,20
2020-07-08,Jharkhand,2996,870,2104,22
2020-07-09,Jharkhand,3096,904,2170,22
2020-07-10,Jharkhand,3246,1015,2208,23
2020-07-11,Jharkhand,3419,1172,2224,23
2020-07-12,Jharkhand,3613,1347,2243,23
2020-07-13,Jharkhand,3756,1418,2308,30
2020-07-14,Jharkhand,3898,1514,2351,33
2020-07-15,Jharkhand,4091,1628,2427,36
2020-07-16,Jharkhand,4320,1797,2485,38
2020-07-17,Jharkhand,4624,2069,2513,42
2020-07-18,Jharkhand,4921,2305,2570,46
2020-07-19,Jharkhand,5342,2685,2611,46
2020-07-20,Jharkhand,5535,2770,2716,49
2020-07-21,Jharkhand,5756,2893,2810,53
2020-07-22,Jharkhand,6159,3200,2904,55
2020-07-23,Jharkhand,6485,3397,3024,64
2020-07-24,Jharkhand,6975,3734,3174,67
2020-07-25,Jharkhand,7493,4116,3307,70
2020-07-26,Jharkhand,7836,4329,3425,82
2020-07-27,Jharkhand,8275,4486,3704,85
2020-07-28,Jharkhand,8683,4824,3770,89
2020-07-29,Jharkhand,9078,5121,3868,89
2020-07-30,Jharkhand,9861,5728,4035,98
2020-07-31,Jharkhand,10167,5888,4176,103
2020-08-01,Jharkhand,10958,6538,4314,106
2020-08-02,Jharkhand,11686,7060,4513,113
2020-08-03,Jharkhand,12523,7723,4682,118
2020-08-04,Jharkhand,13478,8561,4792,125
2020-08-05,Jharkhand,13940,8648,5164,128
2020-08-06,Jharkhand,14888,9049,5703,136
2020-08-07,Jharkhand,15756,9017,6594,145
2020-08-08,Jharkhand,16465,8923,7391,151
2020-08-09,Jharkhand,17094,8816,8123,155
2020-08-10,Jharkhand,18138,9123,8838,177
2020-08-11,Jharkhand,18723,8811,9724,188
2020-08-12,Jharkhand,19225,8658,10375,192
2020-08-13,Jharkhand,19743,8731,10815,197
2020-08-14,Jharkhand,20881,7828,12844,209
2020-08-15,Jharkhand,21595,7856,13515,224
2020-08-16,Jharkhand,22389,8137,14024,228
2020-08-17,Jharkhand,23055,8112,14699,244
2020-08-18,Jharkhand,23752,8451,15051,250
2020-08-19,Jharkhand,24477,8708,15507,262
2020-08-20,Jharkhand,26090,9638,16175,277
2020-08-21,Jharkhand,26753,9410,17057,286
2020-08-22,Jharkhand,28196,9527,18372,297
2020-08-23,Jharkhand,28571,9756,18507,308
2020-08-24,Jharkhand,29677,9736,19629,312
2020-08-25,Jharkhand,31005,9805,20870,330
2020-08-26,Jharkhand,31973,10238,21388,347
2020-08-27,Jharkhand,33046,10335,22349,362
2020-08-28,Jharkhand,34396,11096,22927,373
2020-08-29,Jharkhand,35321,11090,23850,381
2020-08-30,Jharkhand,36857,11357,25103,397
2020-08-31,Jharkhand,38435,11577,26448,410
2020-09-01,Jharkhand,41656,14096,27143,417
2020-09-02,Jharkhand,43833,15256,28149,428
2020-09-03,Jharkhand,44862,14677,29747,438
2020-09-04,Jharkhand,46480,15150,30886,444
2020-09-05,Jharkhand,48039,15549,32043,447
2020-09-06,Jharkhand,49797,15005,34330,462
2020-09-07,Jharkhand,51063,14410,36184,469
2020-09-08,Jharkhand,52620,14588,37550,482
2020-09-09,Jharkhand,55296,15438,39362,496
2020-09-10,Jharkhand,56897,15726,40659,512
2020-09-11,Jharkhand,58079,15447,42115,517
2020-09-12,Jharkhand,59040,15180,43328,532
2020-09-13,Jharkhand,60460,14844,45074,542
2020-09-14,Jharkhand,61474,14336,46583,555
2020-09-15,Jharkhand,62737,14064,48112,561
2020-09-16,Jharkhand,64439,14118,49750,571
2020-09-17,Jharkhand,66074,14138,51357,579
2020-09-18,Jharkhand,67100,13703,52807,590
2020-09-19,Jharkhand,68578,13924,54052,602
2020-09-20,Jharkhand,69860,13548,55697,615
2020-09-21,Jharkhand,71352,13791,56944,617
2020-09-22,Jharkhand,72673,13504,58543,626
2020-09-23,Jharkhand,73948,13280,60027,641
2020-09-24,Jharkhand,75089,12882,61559,648
2020-09-25,Jharkhand,76438,12841,62945,652
2020-09-26,Jharkhand,77709,12533,64515,661
2020-09-27,Jharkhand,78935,12426,65839,670
2020-09-28,Jharkhand,79909,12433,66797,679
2020-09-29,Jharkhand,81417,12126,68603,688
2020-09-30,Jharkhand,82540,11942,69898,700
2020-10-01,Jharkhand,83651,11596,71342,713
2020-10-02,Jharkhand,84664,11482,72461,721
2020-10-03,Jharkhand,85400,11243,73428,729
2020-10-04,Jharkhand,86277,10939,74604,734
2020-10-05,Jharkhand,87210,10936,75531,743
2020-10-06,Jharkhand,88026,10436,76843,747
2020-10-07,Jharkhand,88873,10027,78089,757
2020-10-08,Jharkhand,89702,9759,79176,767
2020-10-09,Jharkhand,90486,9272,80439,775
2020-10-10,Jharkhand,91254,8819,81654,781
2020-10-11,Jharkhand,91951,8362,82805,784
2020-10-12,Jharkhand,92525,8167,83571,787
2020-10-13,Jharkhand,93035,7776,84461,798
2020-10-14,Jharkhand,93736,7617,85314,805
2020-10-15,Jharkhand,94369,7191,86367,811
2020-10-16,Jharkhand,94952,6892,87240,820
2020-10-17,Jharkhand,95425,6543,88058,824
2020-10-18,Jharkhand,95967,6576,88559,832
2020-10-19,Jharkhand,96352,6502,89011,839
2020-10-20,Jharkhand,96842,6220,89780,842
2020-10-21,Jharkhand,97414,6180,90385,849
2020-10-22,Jharkhand,98061,6206,91004,851
2020-10-23,Jharkhand,98610,6122,91629,859
2020-10-24,Jharkhand,99045,6055,92128,862
2020-10-25,Jharkhand,99428,5966,92598,864
2020-10-26,Jharkhand,99686,5844,92976,866
2020-10-27,Jharkhand,99906,5666,93368,872
2020-10-28,Jharkhand,100224,5474,93874,876
2020-10-29,Jharkhand,100569,5363,94326,880
2020-10-30,Jharkhand,100964,5294,94787,883
2020-10-31,Jharkhand,101287,5196,95208,883
2020-11-01,Jharkhand,101761,5302,95575,884
2020-11-02,Jharkhand,102087,5229,95973,885
2020-11-03,Jharkhand,102490,5119,96485,886
2020-11-04,Jharkhand,102887,5021,96975,891
2020-11-05,Jharkhand,103188,4814,97480,894
2020-11-06,Jharkhand,103543,4685,97964,894
2020-11-07,Jharkhand,103899,4639,98365,895
2020-11-08,Jharkhand,104239,4566,98776,897
2020-11-09,Jharkhand,104442,4471,99074,897
2020-11-10,Jharkhand,104688,4251,99532,905
2020-11-11,Jharkhand,104940,4042,99988,910
2020-11-12,Jharkhand,105224,4009,100302,913
2020-11-13,Jharkhand,105493,3668,100908,917
2020-11-14,Jharkhand,105781,3291,101569,921
2020-11-15,Jharkhand,105935,3116,101897,922
2020-11-16,Jharkhand,106064,2952,102188,924
2020-11-17,Jharkhand,106230,2754,102548,928
2020-11-18,Jharkhand,106491,2669,102891,931
2020-11-19,Jharkhand,106742,2637,103171,934
2020-11-20,Jharkhand,106972,2600,103435,937
2020-11-21,Jharkhand,107157,2594,103624,939
2020-11-22,Jharkhand,107332,2430,103957,945
2020-11-23,Jharkhand,107469,2289,104229,951
2020-11-24,Jharkhand,107688,2202,104533,953
2020-11-25,Jharkhand,107921,2242,104724,955
2020-11-26,Jharkhand,108158,2160,105040,958
2020-11-27,Jharkhand,108388,2169,105258,961
2020-11-28,Jharkhand,108577,2162,105453,962
2020-11-29,Jharkhand,108786,2154,105669,963
2020-11-30,Jharkhand,108984,2138,105883,963
2020-12-01,Jharkhand,109151,2016,106171,964
2020-12-02,Jharkhand,109332,1965,106398,969
2020-12-03,Jharkhand,109538,1907,106660,971
2020-12-04,Jharkhand,109771,1926,106868,977
2020-12-05,Jharkhand,109990,1938,107074,978
2020-12-06,Jharkhand,110186,1845,107362,979
2020-12-07,Jharkhand,110278,1796,107496,986
2020-12-08,Jharkhand,110457,1759,107710,988
2020-12-09,Jharkhand,110639,1753,107898,988
2020-12-10,Jharkhand,110830,1739,108100,991
2020-12-11,Jharkhand,111003,1690,108320,993
2020-12-12,Jharkhand,111177,1694,108488,995
2020-12-13,Jharkhand,111366,1610,108761,995
2020-12-14,Jharkhand,111510,1571,108940,999
2020-12-15,Jharkhand,111722,1581,109141,1000
2020-12-17,Jharkhand,112121,1585,109532,1004
2020-12-18,Jharkhand,112332,1629,109696,1007
2020-12-19,Jharkhand,112606,1707,109891,1008
2020-12-20,Jharkhand,112853,1718,110125,1010
2020-12-21,Jharkhand,113025,1708,110307,1010
2020-12-22,Jharkhand,113198,1675,110512,1011
2020-12-23,Jharkhand,113407,1635,110758,1014
2020-12-24,Jharkhand,113609,1633,110962,1014
2020-12-25,Jharkhand,113786,1595,111175,1016
2020-12-26,Jharkhand,113954,1587,111351,1016
2020-12-27,Jharkhand,114146,1598,111530,1018
2020-12-28,Jharkhand,114268,1585,111664,1019
2020-12-29,Jharkhand,114420,1582,111818,1020
2020-12-30,Jharkhand,114650,1604,112021,1025
2020-12-31,Jharkhand,114873,1640,112206,1027
2021-01-03,Jharkhand,115392,1624,112734,1034
2021-01-04,Jharkhand,115529,1601,112893,1035
2021-01-05,Jharkhand,115689,1528,113125,1036
2021-01-06,Jharkhand,115840,1422,113380,1038
2021-01-07,Jharkhand,116034,1449,113545,1040
2021-01-08,Jharkhand,116229,1448,113740,1041
2021-01-09,Jharkhand,116436,1465,113928,1043
2021-01-10,Jharkhand,116672,1494,114133,1045
2021-01-11,Jharkhand,116817,1468,114302,1047
2021-01-12,Jharkhand,116961,1382,114531,1048
2021-01-13,Jharkhand,117088,1356,114684,1048
2021-01-14,Jharkhand,117240,1356,114836,1048
2021-01-15,Jharkhand,117384,1327,115009,1048
2021-01-16,Jharkhand,117480,1289,115142,1049
2021-01-17,Jharkhand,117599,1249,115300,1050
2021-01-18,Jharkhand,117686,1225,115411,1050
2021-01-19,Jharkhand,117786,1190,115542,1054
2021-01-20,Jharkhand,117887,1147,115683,1057
2021-01-21,Jharkhand,118012,1102,115853,1057
2021-01-22,Jharkhand,118079,1032,115989,1058
2021-01-23,Jharkhand,118154,978,116116,1060
2021-01-24,Jharkhand,118232,878,116293,1061
2021-01-25,Jharkhand,118286,821,116402,1063
2021-01-27,Jharkhand,118425,772,116589,1064
2021-01-28,Jharkhand,118495,723,116706,1066
2021-01-29,Jharkhand,118557,670,116818,1069
2021-01-30,Jharkhand,118602,628,116904,1070
2021-01-31,Jharkhand,118651,576,117004,1071
2021-02-01,Jharkhand,118692,553,117067,1072
2021-02-02,Jharkhand,118734,513,117148,1073
2021-02-03,Jharkhand,118793,489,117229,1075
2021-02-04,Jharkhand,118839,453,117309,1077
2021-02-05,Jharkhand,118897,447,117373,1077
2021-02-06,Jharkhand,118938,441,117420,1077
2021-02-07,Jharkhand,118979,428,117474,1077
2021-02-08,Jharkhand,119017,431,117508,1078
2021-02-09,Jharkhand,119055,438,117539,1078
2021-02-10,Jharkhand,119116,464,117574,1078
2021-02-11,Jharkhand,119161,464,117616,1081
2021-02-12,Jharkhand,119206,456,117669,1081
2021-02-13,Jharkhand,119242,441,117720,1081
2021-02-14,Jharkhand,119283,452,117749,1082
2021-02-15,Jharkhand,119316,461,117773,1082
2021-02-16,Jharkhand,119354,464,117806,1084
2021-02-17,Jharkhand,119394,460,117850,1084
2021-02-18,Jharkhand,119439,466,117889,1084
2021-02-19,Jharkhand,119477,467,117926,1084
2021-02-20,Jharkhand,119528,467,117977,1084
2021-02-21,Jharkhand,119565,459,118022,1084
2021-02-22,Jharkhand,119596,453,118058,1085
2021-02-23,Jharkhand,119637,448,118103,1086
2021-02-24,Jharkhand,119687,447,118154,1086
2021-02-25,Jharkhand,119719,431,118201,1087
2021-02-26,Jharkhand,119795,467,118241,1087
2021-02-27,Jharkhand,119863,492,118284,1087
2021-03-01,Jharkhand,119949,494,118365,1090
2021-03-02,Jharkhand,119986,485,118411,1090
2021-03-03,Jharkhand,120037,498,118449,1090
2021-03-04,Jharkhand,120068,473,118505,1090
2021-03-06,Jharkhand,120173,481,118601,1091
2021-03-07,Jharkhand,120217,461,118665,1091
2021-03-08,Jharkhand,120259,463,118703,1093
2021-03-09,Jharkhand,120312,472,118747,1093
2021-03-10,Jharkhand,120374,494,118787,1093
2021-03-11,Jharkhand,120436,520,118823,1093
2021-03-13,Jharkhand,120524,509,118922,1093
2021-03-14,Jharkhand,120567,515,118959,1093
2021-03-15,Jharkhand,120628,548,118987,1093
2021-03-16,Jharkhand,120695,556,119046,1093
2021-03-17,Jharkhand,120771,577,119100,1094
2021-03-18,Jharkhand,120853,599,119160,1094
2021-03-19,Jharkhand,120950,624,119232,1094
2021-03-20,Jharkhand,121055,653,119307,1095
2021-03-21,Jharkhand,121178,722,119361,1095
2021-03-22,Jharkhand,121261,756,119409,1096
2021-03-23,Jharkhand,121371,796,119478,1097
2021-03-24,Jharkhand,121501,854,119549,1098
2021-03-25,Jharkhand,121695,969,119626,1100
2021-03-27,Jharkhand,122281,1399,119779,1103
2021-03-28,Jharkhand,122621,1636,119878,1107
2021-03-29,Jharkhand,122935,1871,119954,1110
2021-03-30,Jharkhand,123090,1968,120012,1110
2021-03-31,Jharkhand,123508,2254,120141,1113
2021-04-01,Jharkhand,124201,2825,120263,1113
2021-04-02,Jharkhand,124891,3352,120425,1114
2021-04-03,Jharkhand,125585,3908,120562,1115
2021-04-04,Jharkhand,126458,4613,120723,1122
2021-04-05,Jharkhand,127246,5244,120872,1130
2021-04-06,Jharkhand,128332,5882,121310,1140
2021-04-07,Jharkhand,129596,6844,121608,1144
2021-04-08,Jharkhand,130908,7872,121885,1151
2021-04-09,Jharkhand,132790,9249,122383,1158
2021-04-10,Jharkhand,134715,10604,122936,1175
2021-04-11,Jharkhand,137088,12293,123603,1192
2021-04-12,Jharkhand,139384,13933,124238,1213
2021-04-13,Jharkhand,141750,15343,125175,1232
2021-04-14,Jharkhand,144594,17155,126178,1261
2021-04-15,Jharkhand,147792,18524,127976,1292
2021-04-16,Jharkhand,151272,20651,129301,1320
2021-04-17,Jharkhand,155115,23045,130694,1376
2021-04-18,Jharkhand,158953,25619,131928,1406
2021-04-19,Jharkhand,162945,28010,133479,1456
2021-04-20,Jharkhand,167235,30477,135256,1502
2021-04-21,Jharkhand,172315,33178,137590,1547
2021-04-22,Jharkhand,177356,35826,139921,1609
2021-04-23,Jharkhand,184951,40942,142294,1715
2021-04-24,Jharkhand,190692,43415,145499,1778
2021-04-25,Jharkhand,195844,45592,148364,1888
2021-04-26,Jharkhand,201747,48105,151651,1991
2021-04-27,Jharkhand,207288,49504,155669,2115
2021-04-28,Jharkhand,213414,51252,159916,2246
2021-04-29,Jharkhand,221489,54816,164278,2395
2021-04-30,Jharkhand,227450,55877,169033,2540
2021-05-01,Jharkhand,233411,57716,173035,2660
2021-05-02,Jharkhand,239734,58437,178468,2829
2021-05-03,Jharkhand,244472,58519,183009,2944
2021-05-04,Jharkhand,251371,59675,188623,3073
2021-05-05,Jharkhand,257345,59707,194433,3205
2021-05-06,Jharkhand,263115,59532,200237,3346
2021-05-07,Jharkhand,270089,60633,205977,3479
2021-05-08,Jharkhand,276062,61177,211270,3615
2021-05-09,Jharkhand,282174,61195,217223,3756
2021-05-10,Jharkhand,286343,58806,223684,3853
2021-05-11,Jharkhand,292530,57902,230646,3982
2021-05-12,Jharkhand,296895,54533,238277,4085
2021-05-13,Jharkhand,301257,50467,246608,4182
2021-05-14,Jharkhand,301257,50467,246608,4182
2021-05-15,Jharkhand,306248,48468,253490,4290
2021-05-16,Jharkhand,313181,41386,267364,4431
2021-05-17,Jharkhand,315502,36540,274483,4479
2021-05-18,Jharkhand,318009,33524,279946,4539
2021-05-19,Jharkhand,320934,31528,284805,4601
2021-05-20,Jharkhand,322828,28841,289333,4654
2021-05-21,Jharkhand,324884,26511,293659,4714
2021-05-22,Jharkhand,327035,24499,297776,4760
2021-05-23,Jharkhand,329072,22566,301705,4801
2021-05-24,Jharkhand,330417,19499,306080,4838
2021-05-25,Jharkhand,331811,17569,309371,4871
2021-05-26,Jharkhand,333058,15641,312526,4891
2021-05-27,Jharkhand,334035,14196,314929,4910
2021-05-28,Jharkhand,334730,13097,316707,4926
2021-05-30,Jharkhand,336240,10946,320336,4958
2021-05-31,Jharkhand,336943,9906,322060,4977
2021-06-01,Jharkhand,337774,8907,323876,4991
2021-06-02,Jharkhand,338383,8058,325325,5000
2021-06-03,Jharkhand,338915,7307,326597,5011
2021-06-04,Jharkhand,339930,7537,327372,5021
2021-06-05,Jharkhand,340408,6832,328542,5034
2021-06-06,Jharkhand,340925,6239,329640,5046
2021-06-07,Jharkhand,341218,5686,330478,5054
2021-06-08,Jharkhand,341576,5312,331204,5060
2021-06-09,Jharkhand,342179,5099,332007,5073
2021-06-10,Jharkhand,342481,4783,332622,5076
2021-06-11,Jharkhand,342774,4514,333179,5081
2021-06-12,Jharkhand,343065,4220,333763,5082
2021-06-13,Jharkhand,343304,3966,334256,5082
2021-06-14,Jharkhand,343458,3395,334979,5084
2021-06-15,Jharkhand,343609,3062,335462,5085
2021-06-16,Jharkhand,343793,2646,336058,5089
2021-06-17,Jharkhand,343983,2246,336645,5092
2021-06-18,Jharkhand,344129,1946,337088,5095
2021-06-19,Jharkhand,344270,1811,337362,5097
2021-06-20,Jharkhand,344405,1639,337667,5099
2021-06-21,Jharkhand,344543,1596,337848,5099
2021-06-22,Jharkhand,344665,1489,338076,5100
2021-06-23,Jharkhand,344775,1417,338256,5102
2021-06-25,Jharkhand,345028,1224,338698,5106
2021-06-26,Jharkhand,345161,1184,338870,5107
2021-06-27,Jharkhand,345259,1113,339036,5110
2021-06-28,Jharkhand,345340,1030,339199,5111
2021-06-29,Jharkhand,345430,1005,339314,5111
2021-06-30,Jharkhand,345525,949,339463,5113
2021-07-01,Jharkhand,345610,914,339583,5113
2021-07-02,Jharkhand,345706,854,339739,5113
2021-07-03,Jharkhand,345794,831,339850,5113
2021-07-04,Jharkhand,345885,805,339966,5114
2021-07-05,Jharkhand,345937,658,340164,5115
2021-07-06,Jharkhand,345983,609,340257,5117
2021-07-07,Jharkhand,346038,555,340365,5118
